review,78.66,liveness
review,77.09,liveness
block,86.05,liveness
block,84.01,liveness
block,87.38,liveness
review,75.81,liveness
review,79.32,liveness
block,86.15,liveness
block,87.49,liveness
block,86.97,liveness
block,80.88,liveness
review,76.92,liveness
block,85.64,liveness
block,85.91,liveness
block,85.94,liveness
review,79.66,liveness
block,81.98,liveness
review,78.76,liveness
review,75.3,liveness
block,82.8,liveness
pass,32.370003,normal
review,74.27,liveness
block,87.03,liveness
review,78.41,liveness
block,82.88,liveness
block,83.73,liveness
block,81.23,liveness
review,78.64,liveness
review,79.49,liveness
block,80.04,liveness
review,70.97,liveness
review,77.67,liveness
block,81.21,liveness
block,86.29,liveness
review,78.96,liveness
block,80.74,liveness
block,81.25,liveness
block,87.2,liveness
block,83.7,liveness
block,86.68,liveness
block,88.26,liveness
review,76.65,liveness
block,80.96,liveness
review,78.99,liveness
block,83.11,liveness
block,84.19,liveness
review,71.78,liveness
review,77.88,liveness
review,76.17,liveness
review,78.1,liveness
block,85.68,liveness
block,80.11,liveness
review,77.3,liveness
review,79.65,liveness
review,78.71,liveness
block,86.65,liveness
block,84.45,liveness
block,82.38,liveness
review,75.51,liveness
review,76.94,liveness
block,80.77,liveness
block,81.48,liveness
block,80.77,liveness
block,83.7,liveness
review,79.71,liveness
block,87.11,liveness
block,85.69,liveness
block,82.41,liveness
block,85.36,liveness
block,86.18,liveness
review,70.97,liveness
review,79.2,liveness
block,83.72,liveness
review,79.72,liveness
review,74.57,liveness
review,77.52,liveness
block,87.11,liveness
review,78.72,liveness
block,87.93,liveness
block,86.95,liveness
review,77.93,liveness
review,76.57,liveness
block,84.98,liveness
block,86.49,liveness
block,83.49,liveness
review,77.81,liveness
block,87.14,liveness
block,81.96,liveness
block,86.23,liveness
block,85.87,liveness
block,82.6,liveness
review,78.34,liveness
review,79.73,liveness
review,79.39,liveness
block,86.66,liveness
block,80.15,liveness
block,86.93,liveness
block,82.16,liveness
review,77.57,liveness
block,81.17,liveness
review,75.68,liveness
review,75.27,liveness
block,84.45,liveness
block,83.77,liveness
block,84.59,liveness
block,82.81,liveness
block,87.71,liveness
block,82.93,liveness
review,71.86,liveness
block,80.32,liveness
block,82.9,liveness
review,77.7,liveness
block,85.77,liveness
review,78.89,liveness
review,77.91,liveness
block,85.16,liveness
review,79.69,liveness
block,86.84,liveness
block,82.16,liveness
block,87.89,liveness
block,87.73,liveness
block,82.63,liveness
review,74.73,liveness
block,83.61,liveness
block,85.32,liveness
block,87.09,liveness
review,79.61,liveness
block,86.33,liveness
block,86.88,liveness
pass,41.79,normal
block,85.35,liveness
block,82.52,liveness
block,86.58,liveness
block,80.47,liveness
block,84.14,liveness
review,77.93,liveness
block,81.0,liveness
block,86.68,liveness
review,79.35,liveness
block,81.44,liveness
block,88.06,liveness
review,71.31,liveness
block,84.46,liveness
review,79.96,liveness
review,76.83,liveness
review,77.22,liveness
block,82.47,liveness
review,76.51,liveness
block,85.86,liveness
review,79.78,liveness
review,78.69,liveness
review,76.86,liveness
block,86.4,liveness
block,87.29,liveness
review,77.8,liveness
review,76.34,liveness
block,82.11,liveness
block,85.79,liveness
block,85.0,liveness
block,80.54,liveness
block,82.52,liveness
block,81.48,liveness
block,83.26,liveness
block,81.07,liveness
block,86.08,liveness
block,86.26,liveness
block,82.9,liveness
review,76.78,liveness
block,84.35,liveness
review,72.21,liveness
review,79.19,liveness
block,81.38,liveness
review,74.64,liveness
block,80.67,liveness
block,80.71,liveness
block,84.5,liveness
block,84.7,liveness
review,79.14,liveness
block,80.09,liveness
review,74.18,liveness
review,79.19,liveness
block,82.74,liveness
block,80.91,liveness
review,73.86,liveness
review,78.01,liveness
review,77.19,liveness
block,83.24,liveness
review,76.68,liveness
block,88.1,liveness
review,78.29,liveness
review,77.37,liveness
block,87.67,liveness
review,78.7,liveness
block,81.92,liveness
block,85.7,liveness
pass,32.78,normal
block,80.96,liveness
block,87.06,liveness
review,75.88,liveness
review,76.78,liveness
review,74.33,liveness
block,81.86,liveness
review,78.76,liveness
review,77.06,liveness
block,88.1,liveness
review,79.56,liveness
review,79.37,liveness
block,84.41,liveness
block,85.35,liveness
block,84.92,liveness
block,81.17,liveness
block,85.66,liveness
review,74.42,liveness
review,76.5,liveness
block,83.52,liveness
block,85.62,liveness
block,83.38,liveness
review,78.07,liveness
block,84.76,liveness
review,70.88,liveness
review,76.74,liveness
review,79.45,liveness
block,82.97,liveness
block,81.22,liveness
pass,35.4,normal
block,83.6,liveness
review,75.49,liveness
block,82.73,liveness
block,83.83,liveness
block,85.88,liveness
block,86.66,liveness
block,86.4,liveness
block,86.53,liveness
block,82.56,liveness
block,82.09,liveness
block,87.75,liveness
block,85.45,liveness
block,86.1,liveness
review,77.3,liveness
block,81.82,liveness
block,86.16,liveness
block,80.36,liveness
review,77.35,liveness
review,75.8,liveness
review,78.67,liveness
review,70.59,liveness
block,81.08,liveness
block,83.71,liveness
block,81.04,liveness
block,83.96,liveness
review,77.85,liveness
block,86.47,liveness
review,73.26,liveness
block,81.62,liveness
review,71.78,liveness
review,79.82,liveness
block,83.15,liveness
block,80.11,liveness
block,85.35,liveness
review,77.06,liveness
review,77.0,liveness
review,76.42,liveness
block,84.31,liveness
review,75.35,liveness
block,83.71,liveness
review,74.56,liveness
review,79.49,liveness
review,75.44,liveness
review,77.1,liveness
block,85.18,liveness
block,84.61,liveness
block,85.0,liveness
block,83.54,liveness
block,83.13,liveness
review,75.92,liveness
block,86.6,liveness
pass,36.47,normal
review,77.06,liveness
block,87.5,liveness
block,83.78,liveness
block,86.11,liveness
block,80.4,liveness
block,83.19,liveness
block,81.51,liveness
block,86.62,liveness
block,82.83,liveness
review,76.72,liveness
block,81.03,liveness
review,76.63,liveness
block,81.08,liveness
block,86.7,liveness
block,80.73,liveness
review,77.82,liveness
block,84.91,liveness
block,86.61,liveness
review,79.56,liveness
block,86.11,liveness
review,79.61,liveness
review,79.07,liveness
review,76.99,liveness
review,72.28,liveness
block,83.72,liveness
review,73.33,liveness
block,83.64,liveness
review,71.92,liveness
review,74.21,liveness
review,73.06,liveness
block,80.46,liveness
block,85.88,liveness
review,74.02,liveness
block,81.88,liveness
review,78.11,liveness
block,82.75,liveness
review,78.23,liveness
block,82.15,liveness
pass,31.660004,normal
block,83.18,liveness
block,80.83,liveness
review,72.73,liveness
review,72.01,liveness
block,85.1,liveness
block,87.94,liveness
review,75.81,liveness
block,86.91,liveness
block,84.63,liveness
block,83.8,liveness
block,80.23,liveness
review,77.15,liveness
review,78.05,liveness
review,76.77,liveness
review,78.16,liveness
block,86.44,liveness
block,83.49,liveness
block,82.0,liveness
review,76.29,liveness
review,78.63,liveness
block,83.3,liveness
block,85.56,liveness
review,78.74,liveness
block,85.79,liveness
review,77.29,liveness
review,71.13,liveness
block,82.64,liveness
block,82.94,liveness
review,77.49,liveness
block,82.89,liveness
block,82.8,liveness
review,77.22,liveness
review,79.98,liveness
block,87.45,liveness
block,83.91,liveness
block,83.57,liveness
review,77.82,liveness
block,80.38,liveness
review,73.69,liveness
block,82.44,liveness
review,78.63,liveness
block,84.12,liveness
review,74.64,liveness
block,81.8,liveness
review,70.35,liveness
review,75.3,liveness
block,80.6,liveness
block,84.47,liveness
review,76.68,liveness
block,86.33,liveness
review,79.22,liveness
review,78.36,liveness
block,81.52,liveness
block,86.88,liveness
block,81.97,liveness
block,87.57,liveness
block,87.03,liveness
block,82.6,liveness
block,86.27,liveness
review,79.55,liveness
block,82.51,liveness
review,79.44,liveness
review,77.33,liveness
review,75.11,liveness
block,80.06,liveness
block,82.04,liveness
block,83.42,liveness
review,77.73,liveness
block,88.06,liveness
block,84.44,liveness
block,81.66,liveness
block,85.73,liveness
block,87.13,liveness
review,74.83,liveness
review,71.76,liveness
review,75.47,liveness
review,78.59,liveness
review,76.47,liveness
review,76.92,liveness
review,76.51,liveness
block,81.44,liveness
review,77.28,liveness
block,83.89,liveness
review,70.26,liveness
review,77.37,liveness
review,77.06,liveness
review,72.43,liveness
review,77.89,liveness
block,82.23,liveness
review,75.63,liveness
block,81.78,liveness
block,86.85,liveness
block,85.44,liveness
block,82.1,liveness
block,83.39,liveness
block,83.77,liveness
review,75.07,liveness
review,79.93,liveness
review,71.16,liveness
block,80.88,liveness
block,80.22,liveness
block,80.0,liveness
review,78.8,liveness
block,86.64,liveness
block,81.55,liveness
block,86.79,liveness
review,76.3,liveness
block,81.58,liveness
block,86.67,liveness
block,86.12,liveness
review,73.51,liveness
review,78.04,liveness
block,80.2,liveness
review,78.7,liveness
block,80.57,liveness
review,77.08,liveness
block,82.43,liveness
block,86.17,liveness
review,75.87,liveness
block,85.89,liveness
review,70.92,liveness
block,84.08,liveness
review,76.65,liveness
block,82.32,liveness
review,79.99,liveness
review,76.86,liveness
review,79.42,liveness
block,83.85,liveness
review,74.89,liveness
block,80.96,liveness
review,79.3,liveness
block,87.02,liveness
review,76.94,liveness
block,84.3,liveness
review,73.06,liveness
block,83.44,liveness
block,80.61,liveness
review,77.86,liveness
review,77.18,liveness
block,86.41,liveness
block,84.82,liveness
review,75.45,liveness
review,79.18,liveness
block,83.11,liveness
block,87.46,liveness
block,82.4,liveness
review,72.81,liveness
block,83.17,liveness
block,86.59,liveness
block,86.7,liveness
review,78.3,liveness
block,81.06,liveness
block,80.39,liveness
pass,31.5,normal
review,79.38,liveness
block,80.53,liveness
block,82.19,liveness
block,84.68,liveness
block,87.24,liveness
block,80.14,liveness
review,75.36,liveness
block,82.94,liveness
block,86.86,liveness
block,86.81,liveness
block,85.39,liveness
block,87.52,liveness
review,77.08,liveness
review,77.62,liveness
block,86.48,liveness
block,84.32,liveness
review,78.51,liveness
review,71.43,liveness
block,85.72,liveness
block,80.37,liveness
block,85.3,liveness
block,83.71,liveness
block,83.8,liveness
block,81.12,liveness
block,81.09,liveness
review,78.51,liveness
block,83.0,liveness
review,77.72,liveness
review,79.46,liveness
block,83.36,liveness
review,79.57,liveness
review,79.58,liveness
block,86.64,liveness
review,77.4,liveness
block,87.05,liveness
block,84.14,liveness
block,86.29,liveness
block,87.29,liveness
block,81.09,liveness
block,84.02,liveness
block,85.25,liveness
block,86.23,liveness
block,82.7,liveness
block,84.33,liveness
review,75.52,liveness
review,76.01,liveness
block,80.24,liveness
review,77.98,liveness
review,79.63,liveness
review,75.76,liveness
block,85.77,liveness
review,78.3,liveness
block,83.25,liveness
block,83.45,liveness
block,86.98,liveness
block,86.28,liveness
block,84.24,liveness
review,73.61,liveness
block,81.82,liveness
block,85.4,liveness
block,81.2,liveness
review,72.54,liveness
review,75.62,liveness
block,84.95,liveness
block,81.76,liveness
block,81.82,liveness
review,72.62,liveness
review,74.25,liveness
block,86.24,liveness
review,78.46,liveness
review,76.58,liveness
block,80.26,liveness
block,83.7,liveness
review,76.31,liveness
block,82.36,liveness
block,83.73,liveness
block,83.89,liveness
block,81.05,liveness
block,82.48,liveness
block,85.61,liveness
block,83.53,liveness
review,78.94,liveness
block,86.81,liveness
block,87.19,liveness
block,86.52,liveness
block,86.56,liveness
block,81.11,liveness
block,80.63,liveness
block,82.27,liveness
block,83.83,liveness
block,80.22,liveness
block,86.99,liveness
block,80.16,liveness
block,86.64,liveness
review,79.03,liveness
block,82.22,liveness
block,87.03,liveness
block,86.25,liveness
block,86.68,liveness
block,83.78,liveness
review,71.35,liveness
block,82.89,liveness
block,88.48,liveness
block,83.22,liveness
review,78.26,liveness
block,80.93,liveness
block,87.9,liveness
review,78.68,liveness
review,75.98,liveness
review,79.69,liveness
block,81.74,liveness
block,83.98,liveness
block,81.59,liveness
block,80.9,liveness
block,86.45,liveness
review,78.63,liveness
block,81.27,liveness
block,83.07,liveness
review,79.82,liveness
block,82.34,liveness
block,81.36,liveness
block,85.12,liveness
block,83.53,liveness
review,74.14,liveness
block,84.53,liveness
review,76.81,liveness
review,79.08,liveness
block,85.92,liveness
review,79.15,liveness
block,86.78,liveness
block,81.8,liveness
block,81.49,liveness
block,80.52,liveness
block,86.97,liveness
block,81.47,liveness
block,87.64,liveness
review,74.51,liveness
block,84.95,liveness
block,86.0,liveness
block,87.32,liveness
block,84.75,liveness
block,87.34,liveness
review,79.84,liveness
block,84.94,liveness
block,83.24,liveness
block,82.75,liveness
block,81.35,liveness
block,85.62,liveness
review,79.88,liveness
block,80.96,liveness
block,81.08,liveness
block,83.58,liveness
block,83.08,liveness
block,82.31,liveness
review,73.77,liveness
block,81.95,liveness
pass,34.72,normal
review,79.83,liveness
review,77.92,liveness
block,83.86,liveness
block,80.6,liveness
block,80.63,liveness
block,85.54,liveness
block,84.35,liveness
block,82.95,liveness
block,83.06,liveness
review,79.93,liveness
review,76.9,liveness
review,78.21,liveness
review,77.89,liveness
review,78.43,liveness
review,71.27,liveness
review,70.41,liveness
review,78.57,liveness
block,80.91,liveness
block,80.94,liveness
block,81.64,liveness
review,77.45,liveness
block,83.74,liveness
review,76.65,liveness
block,81.68,liveness
review,78.4,liveness
review,76.16,liveness
block,84.95,liveness
block,87.3,liveness
block,86.12,liveness
block,83.77,liveness
block,84.18,liveness
block,82.37,liveness
block,84.6,liveness
block,84.98,liveness
block,85.4,liveness
block,87.35,liveness
review,75.77,liveness
review,75.51,liveness
block,88.16,liveness
block,83.29,liveness
block,84.35,liveness
review,79.39,liveness
block,81.92,liveness
block,85.93,liveness
review,77.2,liveness
block,83.71,liveness
block,82.99,liveness
review,76.04,liveness
block,81.7,liveness
review,77.05,liveness
review,73.52,liveness
review,78.3,liveness
block,81.35,liveness
block,84.52,liveness
block,80.99,liveness
block,82.83,liveness
review,78.21,liveness
review,73.33,liveness
block,83.96,liveness
block,81.56,liveness
block,86.3,liveness
block,84.58,liveness
review,77.51,liveness
block,87.0,liveness
block,82.74,liveness
block,85.22,liveness
block,81.98,liveness
review,79.81,liveness
review,78.93,liveness
block,82.25,liveness
block,86.39,liveness
review,79.71,liveness
review,79.83,liveness
block,84.5,liveness
block,87.03,liveness
review,76.44,liveness
block,82.71,liveness
block,86.71,liveness
block,80.78,liveness
block,81.51,liveness
block,82.12,liveness
block,85.1,liveness
block,86.85,liveness
block,86.82,liveness
block,80.81,liveness
review,75.52,liveness
review,73.76,liveness
review,76.69,liveness
review,77.46,liveness
block,83.04,liveness
block,86.16,liveness
block,86.48,liveness
block,86.95,liveness
block,80.42,liveness
block,80.84,liveness
block,88.08,liveness
block,80.82,liveness
block,83.25,liveness
block,82.63,liveness
review,71.12,liveness
block,83.86,liveness
block,83.46,liveness
block,83.96,liveness
review,74.4,liveness
block,86.02,liveness
review,77.83,liveness
block,83.34,liveness
block,82.6,liveness
review,78.95,liveness
block,86.32,liveness
review,73.98,liveness
block,80.18,liveness
block,87.84,liveness
block,80.39,liveness
review,79.16,liveness
block,86.68,liveness
block,85.88,liveness
block,86.9,liveness
review,74.31,liveness
block,81.39,liveness
block,86.44,liveness
block,82.48,liveness
block,80.95,liveness
block,86.61,liveness
review,72.38,liveness
block,87.55,liveness
block,83.84,liveness
block,86.32,liveness
block,86.03,liveness
review,75.74,liveness
block,84.03,liveness
review,79.44,liveness
block,86.03,liveness
block,82.42,liveness
review,75.01,liveness
block,87.17,liveness
block,87.72,liveness
review,79.16,liveness
block,83.07,liveness
block,86.58,liveness
review,75.78,liveness
review,78.53,liveness
review,78.87,liveness
block,87.44,liveness
block,84.5,liveness
review,77.12,liveness
review,76.35,liveness
block,82.13,liveness
review,78.13,liveness
block,86.79,liveness
review,75.12,liveness
pass,31.64,normal
block,84.45,liveness
block,81.52,liveness
block,83.84,liveness
block,81.85,liveness
block,86.42,liveness
review,79.04,liveness
review,79.44,liveness
block,87.86,liveness
block,87.37,liveness
block,86.48,liveness
review,73.76,liveness
block,82.77,liveness
block,80.39,liveness
block,88.08,liveness
review,78.49,liveness
block,86.09,liveness
review,79.18,liveness
block,84.54,liveness
block,81.08,liveness
block,81.39,liveness
block,84.58,liveness
review,75.32,liveness
block,80.73,liveness
block,87.32,liveness
block,80.0,liveness
review,79.51,liveness
block,80.58,liveness
block,82.9,liveness
block,84.1,liveness
review,77.1,liveness
block,81.65,liveness
block,86.14,liveness
review,79.8,liveness
block,80.97,liveness
block,86.15,liveness
review,79.82,liveness
block,83.23,liveness
review,78.11,liveness
block,81.95,liveness
review,79.85,liveness
block,82.55,liveness
block,81.52,liveness
block,82.17,liveness
block,82.0,liveness
review,78.2,liveness
block,82.99,liveness
pass,30.29,normal
block,86.94,liveness
block,82.02,liveness
review,74.89,liveness
review,73.2,liveness
block,82.76,liveness
block,80.52,liveness
block,82.56,liveness
block,81.91,liveness
block,82.78,liveness
block,81.66,liveness
review,78.13,liveness
review,75.2,liveness
review,78.02,liveness
block,81.44,liveness
block,86.76,liveness
review,77.06,liveness
review,72.24,liveness
block,83.2,liveness
block,83.79,liveness
block,81.43,liveness
block,80.45,liveness
block,87.72,liveness
block,87.09,liveness
pass,35.07,normal
block,81.16,liveness
review,78.22,liveness
block,82.49,liveness
block,85.48,liveness
block,83.74,liveness
review,79.22,liveness
block,80.3,liveness
review,79.82,liveness
block,85.14,liveness
block,83.09,liveness
review,70.3,liveness
block,80.77,liveness
block,86.02,liveness
review,76.56,liveness
review,73.43,liveness
block,84.83,liveness
block,83.39,liveness
block,83.78,liveness
block,84.15,liveness
block,82.96,liveness
block,86.47,liveness
review,76.96,liveness
block,86.85,liveness
review,74.77,liveness
review,77.39,liveness
review,78.85,liveness
block,83.07,liveness
review,78.94,liveness
block,86.21,liveness
block,82.48,liveness
block,80.2,liveness
review,76.62,liveness
block,81.25,liveness
block,84.82,liveness
review,73.7,liveness
block,84.68,liveness
review,72.51,liveness
review,74.64,liveness
block,82.7,liveness
review,78.28,liveness
review,76.13,liveness
block,82.8,liveness
block,82.98,liveness
block,81.85,liveness
review,79.32,liveness
block,84.15,liveness
block,83.28,liveness
block,86.01,liveness
review,72.17,liveness
block,83.44,liveness
block,81.14,liveness
block,80.6,liveness
review,79.06,liveness
review,73.34,liveness
review,72.66,liveness
review,73.34,liveness
block,81.15,liveness
block,86.38,liveness
review,71.05,liveness
review,75.59,liveness
block,83.81,liveness
block,82.5,liveness
block,85.1,liveness
review,79.12,liveness
block,86.39,liveness
review,73.71,liveness
block,81.76,liveness
review,75.44,liveness
review,79.72,liveness
review,71.75,liveness
block,84.33,liveness
review,76.29,liveness
review,72.71,liveness
block,85.52,liveness
block,86.56,liveness
block,86.12,liveness
review,79.73,liveness
block,81.81,liveness
block,81.31,liveness
block,83.8,liveness
review,72.12,liveness
block,85.94,liveness
review,76.34,liveness
block,86.06,liveness
block,82.19,liveness
review,77.02,liveness
block,86.96,liveness
block,80.66,liveness
review,77.25,liveness
block,86.4,liveness
review,73.74,liveness
review,75.36,liveness
review,78.43,liveness
review,75.4,liveness
review,77.78,liveness
block,82.27,liveness
block,81.74,liveness
review,78.03,liveness
block,83.79,liveness
block,81.03,liveness
review,79.96,liveness
review,72.23,liveness
review,73.77,liveness
block,80.92,liveness
block,82.96,liveness
block,88.01,liveness
block,86.4,liveness
review,79.93,liveness
block,83.23,liveness
block,82.29,liveness
block,85.66,liveness
block,83.51,liveness
block,87.77,liveness
block,84.03,liveness
block,83.11,liveness
block,86.22,liveness
block,82.76,liveness
review,78.36,liveness
review,73.6,liveness
block,81.01,liveness
block,87.41,liveness
review,79.84,liveness
block,86.98,liveness
block,82.55,liveness
block,86.42,liveness
block,80.62,liveness
block,86.69,liveness
review,74.75,liveness
block,84.71,liveness
review,79.74,liveness
block,82.87,liveness
block,81.59,liveness
review,78.71,liveness
review,77.11,liveness
block,81.27,liveness
review,75.44,liveness
block,82.01,liveness
review,79.47,liveness
review,79.02,liveness
review,73.64,liveness
review,77.05,liveness
block,85.72,liveness
review,74.78,liveness
review,74.39,liveness
block,84.89,liveness
block,84.71,liveness
block,87.73,liveness
block,87.74,liveness
block,81.61,liveness
review,74.62,liveness
review,78.92,liveness
block,80.13,liveness
block,86.31,liveness
block,86.18,liveness
review,76.1,liveness
block,85.97,liveness
review,79.29,liveness
block,82.93,liveness
block,85.88,liveness
block,83.29,liveness
review,77.46,liveness
block,86.06,liveness
review,79.16,liveness
block,86.25,liveness
block,82.59,liveness
review,72.78,liveness
block,86.8,liveness
block,82.01,liveness
block,85.4,liveness
block,80.76,liveness
block,80.07,liveness
block,87.23,liveness
block,83.6,liveness
block,83.02,liveness
review,78.87,liveness
block,80.73,liveness
block,87.26,liveness
block,81.64,liveness
review,78.48,liveness
block,81.53,liveness
review,76.77,liveness
review,71.9,liveness
block,82.3,liveness
review,79.71,liveness
review,76.94,liveness
block,80.35,liveness
block,80.31,liveness
block,86.5,liveness
block,87.28,liveness
block,81.53,liveness
block,84.93,liveness
block,85.18,liveness
block,80.21,liveness
review,78.9,liveness
review,78.07,liveness
review,75.01,liveness
block,80.68,liveness
block,86.34,liveness
block,85.12,liveness
review,73.66,liveness
block,87.4,liveness
block,86.24,liveness
block,80.58,liveness
block,82.5,liveness
review,74.92,liveness
block,84.72,liveness
block,83.41,liveness
block,80.55,liveness
block,86.05,liveness
block,87.16,liveness
block,84.8,liveness
review,79.63,liveness
review,77.66,liveness
review,79.24,liveness
review,79.87,liveness
block,82.39,liveness
review,72.77,liveness
block,80.91,liveness
block,85.45,liveness
review,75.65,liveness
block,81.24,liveness
block,81.78,liveness
block,84.44,liveness
review,79.18,liveness
block,87.08,liveness
review,77.91,liveness
block,87.52,liveness
review,73.58,liveness
block,83.85,liveness
pass,33.760002,normal
review,79.91,liveness
review,78.15,liveness
review,74.72,liveness
block,82.44,liveness
block,84.75,liveness
review,72.1,liveness
block,84.29,liveness
block,81.27,liveness
review,76.28,liveness
block,84.56,liveness
block,82.59,liveness
review,73.33,liveness
block,83.88,liveness
block,87.02,liveness
block,80.33,liveness
block,84.96,liveness
block,87.9,liveness
block,82.12,liveness
review,77.33,liveness
block,81.96,liveness
review,77.06,liveness
review,79.76,liveness
block,80.01,liveness
block,87.67,liveness
review,79.13,liveness
review,72.62,liveness
block,84.48,liveness
block,80.85,liveness
block,87.63,liveness
block,85.17,liveness
block,83.28,liveness
review,79.81,liveness
block,83.06,liveness
review,76.89,liveness
review,76.21,liveness
block,84.24,liveness
review,75.4,liveness
block,86.85,liveness
review,73.79,liveness
review,75.65,liveness
block,87.0,liveness
block,83.83,liveness
review,75.11,liveness
block,88.46,liveness
block,82.17,liveness
block,84.17,liveness
block,81.27,liveness
block,86.73,liveness
review,71.54,liveness
block,81.78,liveness
block,83.2,liveness
block,82.17,liveness
review,76.04,liveness
review,77.34,liveness
block,86.96,liveness
review,73.65,liveness
block,80.73,liveness
review,75.68,liveness
review,79.43,liveness
review,78.61,liveness
review,75.17,liveness
review,72.51,liveness
block,82.06,liveness
block,87.17,liveness
block,80.44,liveness
review,74.81,liveness
block,82.41,liveness
review,77.5,liveness
block,82.23,liveness
review,79.44,liveness
block,85.11,liveness
block,81.07,liveness
block,86.42,liveness
block,82.07,liveness
block,84.71,liveness
block,80.63,liveness
block,80.11,liveness
review,76.02,liveness
block,85.83,liveness
block,85.72,liveness
block,84.45,liveness
review,71.95,liveness
block,81.15,liveness
block,81.35,liveness
block,80.15,liveness
review,79.36,liveness
block,83.71,liveness
